15
15
8
68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	
10
10
8	10	12	14	16	18	20	22	
0	0	0	0	0	0	0	0	
3.97	3.85	3.76	3.4	2.99	2.99	2.86	2.76	2.45	2.28	2.03	1.55	1.28	0.81	0.71	
127	107	112	109	114	93	67	52	146	131	75	138	51	67	128	
79	63	67	72	96	139	148	130	122	139	101	128	83	53	119	
118	58	136	103	79	64	121	139	91	147	58	84	61	122	59	
59	119	53	54	146	77	90	110	90	70	128	50	131	65	135	
98	147	82	84	74	127	95	79	130	138	121	74	114	139	131	
68	111	138	111	81	73	66	50	127	127	97	77	62	148	147	
133	120	131	75	75	133	105	72	132	125	145	147	90	129	125	
58	68	118	99	52	59	124	102	106	146	112	70	134	54	140	
109	109	109	131	72	111	104	131	93	105	123	74	82	102	106	
149	66	67	145	79	67	67	59	117	120	51	71	76	95	117	
146	91	77	83	97	119	117	78	54	56	139	60	52	54	142	
131	80	85	115	131	93	116	139	134	148	108	75	53	125	83	
78	81	69	86	61	100	120	132	86	122	80	132	133	143	130	
94	139	114	69	129	79	86	65	91	55	124	138	93	110	136	
97	53	108	116	50	110	67	63	63	78	139	141	147	122	72	
200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	1.985	
1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	1.925	
1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	
